model,execution_type,db_path,table,sql_query,question,result,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Oscars won` in descending order.","[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1]]",0.0,0.444,0.444,0.0,1.0,0.4,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.","[['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3], ['American Beauty', 1999, 'Sam Mendes', 'Drama', 122, 5], ['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4], ['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.","[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Year` in ascending order.","[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6]]",0.0,0.84,0.778,0.0,1.0,0.8,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` DESC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Year` in descending order.","[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5], ['Inception', 2010, 'Christopher Nolan', 'Sci-Fi', 148, 4]]",0.0,0.643,0.643,0.0,1.0,0.6,0.75
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Duration` ASC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in ascending order.","[['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5], ['Chicago', 2002, 'Rob Marshall', 'Musical', 113, 6], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4], ['Slumdog Millionaire', 2008, 'Danny Boyle', 'Drama', 120, 8]]",0.0,0.786,0.786,0.0,1.0,0.8,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Duration` DESC LIMIT 5,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in descending order.","[['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7], ['The English Patient', 1996, 'Anthony Minghella', 'Romance', 162, 9]]",0.0,0.815,0.846,0.0,1.0,0.8,0.9
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Duration` ASC LIMIT 5,"Compute the sum of the columns Year, Duration for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3, 2044], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3, 2147], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 2176], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7, 2188], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6, 2136]]",0.0,0.267,0.286,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Duration` DESC LIMIT 5,"Compute the sum of the columns Year, Duration for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4, 2151], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 2140], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6, 2144], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 2140], ['Inception', 2010, 'Christopher Nolan', 'Sci-Fi', 148, 4, 2158]]",0.0,0.308,0.286,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Duration` + `Oscars won` ASC LIMIT 5,"Compute the sum of the columns Duration, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5, 105], ['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3, 105], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5, 123], ['Slumdog Millionaire', 2008, 'Danny Boyle', 'Drama', 120, 8, 128], ['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3, 123]]",0.0,0.586,0.607,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Duration` + `Oscars won` DESC LIMIT 5,"Compute the sum of the columns Duration, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11, 206], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11, 212], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7, 202], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 208], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3, 178]]",0.0,0.867,1.0,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Oscars won` ASC LIMIT 5,"Compute the sum of the columns Year, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3, 1945], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3, 1975], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 1980], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7, 2000], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6, 2000]]",0.0,0.552,0.593,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Oscars won` DESC LIMIT 5,"Compute the sum of the columns Year, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4, 2023], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 2021], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6, 2022], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4, 2018], ['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3, 2016]]",0.0,0.688,0.786,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Duration` + `Oscars won` ASC LIMIT 5,"Compute the sum of the columns Year, Duration, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.","[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3, 2147], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3, 2150], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 2182], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7, 2195], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6, 2142]]",0.0,0.267,0.286,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT * FROM `movies` ORDER BY `Year` + `Duration` + `Oscars won` DESC LIMIT 5,"Compute the sum of the columns Year, Duration, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.","[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4, 2155], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 2144], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6, 2150], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4, 2137], ['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3, 2150]]",0.0,0.094,0.111,0.0,1.0,0.0,0.5
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Duration` FROM `movies` ORDER BY `Duration` ASC LIMIT 5,Select only the column `Duration` from `movies`. Sort it in ascending order and return the first 5 values.,"[[100], [102], [113], [118], [119]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Duration` FROM `movies` ORDER BY `Duration` DESC LIMIT 5,Select only the column `Duration` from `movies`. Sort it in descending order and return the first 5 values.,"[[202], [201], [195], [195], [175]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Title` FROM `movies` ORDER BY `Title` ASC LIMIT 5,Select only the column `Title` from `movies`. Sort it in ascending order and return the first 5 values.,"[['12 Years a Slave'], ['American Beauty'], ['Argo'], ['Birdman'], ['Casablanca']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Title` FROM `movies` ORDER BY `Title` DESC LIMIT 5,Select only the column `Title` from `movies`. Sort it in descending order and return the first 5 values.,"[['Titanic'], ['The Shape of Water'], ['The Silence of the Lambs'], ['The Lord of the Rings: The Return of the King'], ['The Godfather Part II']]",0.0,1.0,1.0,1.0,1.0,1.0,0.95
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` ASC LIMIT 5,Select only the column `Oscars won` from `movies`. Sort it in ascending order and return the first 5 values.,"[[1], [3], [3], [3], [3]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,Select only the column `Oscars won` from `movies`. Sort it in descending order and return the first 5 values.,"[[11], [11], [9], [8], [7]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Director` FROM `movies` ORDER BY `Director` ASC LIMIT 5,Select only the column `Director` from `movies`. Sort it in ascending order and return the first 5 values.,"[['Alejandro G. Iñárritu'], ['Anthony Minghella'], ['Ben Affleck'], ['Bong Joon-ho'], ['Christopher Nolan']]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Director` FROM `movies` ORDER BY `Director` DESC LIMIT 5,Select only the column `Director` from `movies`. Sort it in descending order and return the first 5 values.,"[['Steven Spielberg'], ['Sam Mendes'], ['Ridley Scott'], ['Quentin Tarantino'], ['Peter Jackson']]",0.0,0.4,0.4,0.0,1.0,0.4,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,Select only the column `Year` from `movies`. Sort it in ascending order and return the first 5 values.,"[[1942], [1972], [1974], [1991], [1993]]",0.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt-5_mini,,data/categorical_simple_eng.sqlite,movies,SELECT `Year` FROM `movies` ORDER BY `Year` DESC LIMIT 5,Select only the column `Year` from `movies`. Sort it in descending order and return the first 5 values.,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
