db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `spotify_streams` in ascending order.",gpt-5_mini,"[[14, 'bathroom floor', 15, 'bathroom floor', '07-10-2022', 15, 'Lana Del Rey', 301.6, 297185.0, 12.0, 6736502312.0, 3.0, 0], [25, 'Beat Automotivo Tan Tan Tan Viral', 25, 'STAY (with Justin Bieber)', '09-07-2021', 25, 'The Kid LAROI', 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0], [9, 'BAND4BAND (feat. Lil Baby)', 10, 'BAND4BAND (feat. Lil Baby)', '23-05-2024', 10, 'Lil Baby', 330.6, 90676573.0, 86.0, 32735244.0, 325800.0, 1], [11, 'I Had Some Help (feat. Morgan Wallen)', 11, 'I Had Some Help', '10-05-2024', 11, 'Morgan Wallen', 322.1, 250080413.0, 91.0, 32229063.0, 150000.0, 1], [4, 'Flowers', 4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`spotify_streams` ASC LIMIT 5,0,normal,0.0,0.481,0.521,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `spotify_streams` in descending order.",gpt-5_mini,"[[19, 'As It Was', 19, 'As It Was', '31-03-2022', 19, 'Harry Styles', 292.6, 3301814535.0, 87.0, 800899315.0, 2755903.0, 0], [26, 'STAY (with Justin Bieber)', 26, 'STAY (with Justin Bieber)', '09-07-2021', 25, 'The Kid LAROI', 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1], [3, 'i like the way you kiss me', 3, 'I like the way you kiss me', '19-03-2024', 3, 'Shakira', 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0], [6, 'Lovin On Me', 6, 'Lovin On Me', '10-11-2023', 6, 'Marshmello', 410.1, 670665438.0, 83.0, 131148091.0, 4202367.0, 1], [7, 'Beautiful Things', 7, 'Beautiful Things', '18-01-2024', 7, 'James Blake', 407.2, 900158751.0, 86.0, 308723145.0, 3000000.0, 0]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`spotify_streams` DESC LIMIT 5,0,normal,0.0,0.367,0.375,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `track_id` in ascending order.",gpt-5_mini,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 'Million Dollar Baby - Single', '26-04-2024', 1, 'Tommy Richman', 1, 725.4, 390470936.0, 92.0, 84274754.0, 5767700.0, 0], [2, 'Not Like Us', 'USUG12400910', 2, 'Not Like Us', '04-05-2024', 2, 'Kendrick Lamar', 2, 545.9, 323703884.0, 92.0, 116347040.0, 674700.0, 1], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 'I like the way you kiss me', '19-03-2024', 3, 'Artemas', 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0], [4, 'Flowers', 'USSM12209777', 4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0], [5, 'Houdini', 'USUG12403398', 5, 'Houdini', '31-05-2024', 5, 'Dua Lipa', 5, 423.3, 107034922.0, 88.0, 77373957.0, 16400.0, 1]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` ASC LIMIT 5,0,normal,0.0,0.904,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `track_id` in descending order.",gpt-5_mini,"[[27, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1, 'STAY (with Justin Bieber)', '09-07-2021', 25], [26, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [25, 'Future', 'RUA1H2415548', 24, 25, 277.5, 0.0, 50.0, 1000000.0, 10000.0, 0, 'Future', '10-01-2024', 23], [24, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1, ""TEXAS HOLD 'EM"", '10-02-2024', 22], [23, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 23, 279.0, 1655575417.0, 80.0, 50000000.0, 500000.0, 1, 'CLUB DE YOKUKIKU YOUGAKU MEDLEY', '21-05-2024', 9]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` DESC LIMIT 5,0,normal,0.0,0.878,0.956,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `isrc` in ascending order.",gpt-5_mini,"[[14, 'bathroom floor', 'NLC242100307', 15, 'LALA - Single', '22-03-2023', 16, 15, 301.6, 297185.0, 12.0, 6736502312.0, 3.0, 0], [24, 'Future', 'RUA1H2415548', 24, 'Future', '10-01-2024', 23, 25, 277.5, 0.0, 50.0, 1000000.0, 9453333.0, 0], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 'I like the way you kiss me', '19-03-2024', 3, 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0], [7, 'Gata Only', 'QZL382406049', 8, 'Gata Only', '02-02-2024', 8, 8, 375.8, 675079153.0, 92.0, 228382568.0, 3500000.0, 1], [19, 'As It Was', 'USSM12200612', 19, 'As It Was', '31-03-2022', 19, 20, 292.0, 3301814535.0, 87.0, 800899315.0, 2755903.0, 0]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` ASC LIMIT 5,0,normal,0.0,0.558,0.617,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `isrc` in descending order.",gpt-5_mini,"[[24, 'Future', 'RUA1H2415548', 24, 'Future', '10-01-2024', 23, 25, 277.5, 0.0, 50.0, 1000000.0, 9453333.0, 0], [17, 'greedy', 'USRC12301932', 18, 'greedy', '14-09-2023', 18, 18, 293.7, 1258569694.0, 87.0, 141646818.0, 2294429.0, 1], [20, 'Paint The Town Red', 'USRC12300907', 20, 'Paint The Town Red', '04-08-2023', 20, 21, 290.5, 1065399331.0, 78.0, 240970670.0, 3091732.0, 1], [11, 'The Door', 'USWB12402486', 12, 'The Door', '14-06-2024', 12, 12, 320.2, 111155129.0, 80.0, 55000000.0, 500000.0, 1], [6, 'Beautiful Things', 'USWB12307016', 7, 'Beautiful Things', '18-01-2024', 7, 7, 407.2, 900158751.0, 86.0, 308723145.0, 3500000.0, 0]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` DESC LIMIT 5,0,normal,0.0,0.346,0.391,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `all_time_rank` in ascending order.",gpt-5_mini,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 'Million Dollar Baby - Single', '26-04-2024', 1, 1, 725.4, 390470936.0, 92.0, 84274754.0, 5767700.0, 0], [2, 'Not Like Us', 'USUG12400910', 2, 'Not Like Us', '04-05-2024', 2, 2, 545.9, 323703884.0, 92.0, 116347040.0, 674700.0, 1], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 'I like the way you kiss me', '19-03-2024', 3, 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0], [4, 'Flowers', 'USSM12209777', 4, 'Flowers - Single', '12-01-2023', 4, 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0], [5, 'Houdini', 'USUG12403398', 5, 'Houdini', '31-05-2024', 5, 5, 423.3, 107034922.0, 88.0, 77373957.0, 16400.0, 1]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`all_time_rank` ASC LIMIT 5,0,normal,0.0,1.0,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `all_time_rank` in descending order.",gpt-5_mini,"[[26, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 'STAY (with Justin Bieber)', '09-07-2021', 25, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1], [25, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0], [24, 'Future', 'RUA1H2415548', 24, 'Future', '10-01-2024', 23, 25, 277.5, 1000000.0, 50.0, 500000.0, 100000.0, 0], [23, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, ""TEXAS HOLD 'EM"", '10-02-2024', 22, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1], [22, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 'CLUB DE YOKUKIKU YOUGAKU MEDLEY', '21-05-2024', 9, 23, 279.0, 1655575417.0, 80.0, 200000000.0, 2000000.0, 1]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`all_time_rank` DESC LIMIT 5,0,normal,0.0,0.86,0.956,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `youtube_views` in ascending order.",gpt-5_mini,"[[14, 'bathroom floor', 'NLC242100307', 15, 'bathroom floor', '07-10-2022', 15, 15, 301.6, 297185.0, 12.0, 6736502312.0, 3.0, 0], [25, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 24, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24, 25, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0], [8, 'Danza Kuduro - Cover', 'TCJPA2463708', 9, 'ýýýýýýýýýýýýýýýýýý - ýýýýýýýýýýýýýýýýýý -', '09-06-2024', 9, 9, 355.7, 1653018119.0, 80.0, 5000000.0, 250000.0, 1], [9, 'BAND4BAND (feat. Lil Baby)', 'USSM12404354', 10, 'BAND4BAND (feat. Lil Baby)', '23-05-2024', 10, 10, 330.6, 90676573.0, 86.0, 32735244.0, 325800.0, 1], [10, 'I Had Some Help (feat. Morgan Wallen)', 'USUM72404990', 11, 'I Had Some Help', '10-05-2024', 11, 11, 322.1, 250080413.0, 91.0, 32229063.0, 300000.0, 1]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`youtube_views` ASC LIMIT 5,0,normal,0.0,0.365,0.487,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `youtube_views` in descending order.",gpt-5_mini,"[[14, 'bathroom floor', 'NLC242100307', 15, 'bathroom floor', '07-10-2022', 15, 15, 301.6, 297185.0, 12.0, 6736502312.0, 3.0, 0], [26, 'STAY (with Justin Bieber)', 'USSM12103949', 25, 'STAY (with Justin Bieber)', '09-07-2021', 25, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1], [15, 'LALA', 'USWL12300002', 16, 'LALA - Single', '22-03-2023', 16, 16, 299.9, 925655569.0, 79.0, 934302031.0, 11054500.0, 1], [19, 'As It Was', 'USSM12200612', 19, 'As It Was', '31-03-2022', 19, 20, 292.0, 3301814535.0, 87.0, 800899315.0, 2755903.0, 0], [3, 'Flowers', 'USSM12209777', 4, 'Flowers - Single', '12-01-2023', 4, 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`youtube_views` DESC LIMIT 5,0,normal,0.0,0.981,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `album_id` in ascending order.",gpt-5_mini,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 'Million Dollar Baby - Single', '26-04-2024', 1, 1, 725.4, 390470936.0, 92.0, 84274754.0, 5767700.0, 0], [2, 'Not Like Us', 'USUG12400910', 2, 'Not Like Us', '04-05-2024', 2, 2, 545.9, 323703884.0, 92.0, 116347040.0, 674700.0, 1], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 'I like the way you kiss me', '19-03-2024', 3, 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0], [4, 'Flowers', 'USSM12209777', 4, 'Flowers - Single', '12-01-2023', 4, 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0], [5, 'Houdini', 'USUG12403398', 5, 'Houdini', '31-05-2024', 5, 5, 423.3, 107034922.0, 88.0, 77373957.0, 16400.0, 1]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-SINGLE,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `album_id` in descending order.",gpt-5_mini,"[[27, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1, 'ýýýýýýýýý ýýýýýý ýýýýýýýýýýýý', '01-12-2015', 26], [26, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0, 'STAY (with Justin Bieber)', '09-07-2021', 25], [25, 'Future', 'RUA1H2415548', 24, 25, 277.5, 0.0, 50.0, 0.0, 9453333.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [24, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1, 'Future', '10-01-2024', 23], [22, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 23, 279.0, 1655575417.0, 80.0, 500000000.0, 500000.0, 1, 'CLUB DE YOKUKIKU YOUGAKU MEDLEY', '21-05-2024', 9]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,normal,0.0,0.878,0.956,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `isrc`, sort it in ascending order, and return the top 5 rows.",gpt-5_mini,"[['BXWEH2200054'], ['NLC242100307'], ['QM24S2402528'], ['QZJ842400387'], ['QZL382406049']]",SELECT T1.`isrc` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `isrc`, sort it in descending order, and return the top 5 rows.",gpt-5_mini,"[['USWB12402486'], ['USWL12300002'], ['USUM72404990'], ['USUM72403305'], ['USUM72401996']]",SELECT T1.`isrc` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` DESC LIMIT 5,0,normal,0.0,0.8,0.8,0.0,1.0,0.8,0.9
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `track_id`, sort it in ascending order, and return the top 5 rows.",gpt-5_mini,"[[1], [2], [3], [4], [5]]",SELECT T1.`track_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `track_id`, sort it in descending order, and return the top 5 rows.",gpt-5_mini,"[[27], [26], [25], [24], [23]]",SELECT T1.`track_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `album_id`, sort it in ascending order, and return the top 5 rows.",gpt-5_mini,"[[1], [2], [3], [4], [5]]",SELECT T1.`album_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `album_id`, sort it in descending order, and return the top 5 rows.",gpt-5_mini,"[[26], [25], [24], [23], [22]]",SELECT T1.`album_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `track_score`, sort it in ascending order, and return the top 5 rows.",gpt-5_mini,"[[266.3], [268.1], [277.5], [278.9], [279.0]]",SELECT T1.`track_score` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_score` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `track_score`, sort it in descending order, and return the top 5 rows.",gpt-5_mini,"[[725.4], [545.9], [538.4], [444.9], [423.3]]",SELECT T1.`track_score` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_score` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `tiktok_posts`, sort it in ascending order, and return the top 5 rows.",gpt-5_mini,"[[3.0], [16400.0], [139300.0], [195300.0], [209200.0]]",SELECT T1.`tiktok_posts` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`tiktok_posts` ASC LIMIT 5,0,normal,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-PROJECT,"Join `tracks` and `albums` on `album_id`, select only the column `tiktok_posts`, sort it in descending order, and return the top 5 rows.",gpt-5_mini,"[[37621885.0], [11054500.0], [9453333.0], [7189811.0], [5767700.0]]",SELECT T1.`tiktok_posts` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`tiktok_posts` DESC LIMIT 5,0,normal,0.0,0.8,0.8,0.0,1.0,0.8,1.0
data/db_music_cut_300.sqlite,tracks,ORDERBY-ADVANCED,"Join `tracks` with `albums` on `album_id`. Sort all rows by the columns track_id, track_score, youtube_views, tiktok_posts, explicit_track in ascending order, and return the first 5 rows.",gpt-5_mini,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 1, 725.4, 390470936.0, 92.0, 84274754.0, 5767700.0, 0, 'Million Dollar Baby - Single', '26-04-2024', 1], [2, 'Not Like Us', 'USUG12400910', 2, 2, 545.9, 323703884.0, 92.0, 116347040.0, 674700.0, 1, 'Not Like Us', '04-05-2024', 2], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0, 'I like the way you kiss me', '19-03-2024', 3], [4, 'Flowers', 'USSM12209777', 4, 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0, 'Flowers - Single', '12-01-2023', 4], [5, 'Houdini', 'USUG12403398', 5, 5, 423.3, 107034922.0, 88.0, 77373957.0, 16400.0, 1, 'Houdini', '31-05-2024', 5]]","SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id`, T1.`track_score`, T1.`youtube_views`, T1.`tiktok_posts`, T1.`explicit_track` ASC LIMIT 5",0,normal,0.0,1.0,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-ADVANCED,"Join `tracks` with `albums` on `album_id`. Sort all rows by the columns track_id, track_score, youtube_views, tiktok_posts, explicit_track in descending order, and return the first 5 rows.",gpt-5_mini,"[[27, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1, 'ÿÿÿÿÿÿÿÿÿ ÿÿÿÿÿÿÿÿ ÿÿÿÿÿÿÿÿÿÿÿ', '01-12-2015', 26], [26, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0, 'STAY (with Justin Bieber)', '09-07-2021', 25], [25, 'Future', 'RUA1H2415548', 24, 25, 277.5, 0.0, 50.0, 1000000.0, 9453333.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [24, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1, 'Future', '10-01-2024', 23], [23, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 23, 279.0, 1655575417.0, 85.0, 1200000000.0, 2000000.0, 1, ""TEXAS HOLD 'EM"", '10-02-2024', 22]]","SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id`, T1.`track_score`, T1.`youtube_views`, T1.`tiktok_posts`, T1.`explicit_track` DESC LIMIT 5",0,normal,0.0,0.062,0.064,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-ADVANCED,"Join `tracks` with `albums` on `album_id`. Sort all rows by the columns track_id, album_id, all_time_rank, track_score, spotify_streams, spotify_popularity, tiktok_posts, explicit_track in ascending order, and return the first 5 rows.",gpt-5_mini,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 1, 725.4, 390470936.0, 92.0, 84274754.0, 5767700.0, 0, 'Million Dollar Baby - Single', '26-04-2024', 1], [2, 'Not Like Us', 'USUG12400910', 2, 2, 545.9, 323703884.0, 92.0, 116347040.0, 674700.0, 1, 'Not Like Us', '04-05-2024', 2], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 3, 538.4, 601309283.0, 92.0, 122599116.0, 3025400.0, 0, 'I like the way you kiss me', '19-03-2024', 3], [4, 'Flowers', 'USSM12209777', 4, 4, 444.9, 2031280633.0, 85.0, 1096100899.0, 7189811.0, 0, 'Flowers - Single', '12-01-2023', 4], [5, 'Houdini', 'USUG12403398', 5, 5, 423.3, 107034922.0, 88.0, 77373957.0, 16400.0, 1, 'Houdini', '31-05-2024', 5]]","SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id`, T1.`album_id`, T1.`all_time_rank`, T1.`track_score`, T1.`spotify_streams`, T1.`spotify_popularity`, T1.`tiktok_posts`, T1.`explicit_track` ASC LIMIT 5",0,normal,0.0,1.0,1.0,0.0,1.0,0.0,0.5
data/db_music_cut_300.sqlite,tracks,ORDERBY-ADVANCED,"Join `tracks` with `albums` on `album_id`. Sort all rows by the columns track_id, album_id, all_time_rank, track_score, spotify_streams, spotify_popularity, tiktok_posts, explicit_track in descending order, and return the first 5 rows.",gpt-5_mini,"[[27, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1, 'ýýýýýýýýý ýýýýýýýý ýýýýýýýýýýý', '01-12-2015', 26], [26, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0, 'STAY (with Justin Bieber)', '09-07-2021', 25], [25, 'Future', 'RUA1H2415548', 24, 25, 277.5, 0.0, 0.0, 0.0, 9453333.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [24, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1, 'Future', '10-01-2024', 23], [23, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 23, 279.0, 1655575417.0, 80.0, 1655575417.0, 209200.0, 1, 'CLUB DE YOKUKIKU YOUGAKU MEDLEY', '10-02-2024', 9]]","SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id`, T1.`album_id`, T1.`all_time_rank`, T1.`track_score`, T1.`spotify_streams`, T1.`spotify_popularity`, T1.`tiktok_posts`, T1.`explicit_track` DESC LIMIT 5",0,normal,0.0,0.043,0.043,0.0,1.0,0.0,0.5
