db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,note,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Model in ascending order for the table cars,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `cars` ORDER BY `Model` ASC LIMIT 5,3,"{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Model 3"",
      ""Brand"": ""Tesla"",
      ""Year"": 2022,
      ""Type"": ""Sedan"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""USA"",
      ""Horsepower"": 258
    },
    {
      ""Model"": ""500e"",
      ""Brand"": ""Fiat"",
      ""Year"": 2023,
      ""Type"": ""City car"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Italy"",
      ""Horsepower"": 294
    },
    {
      ""Model"": ""EQA"",
      ""Brand"": ""Mercedes-Benz"",
      ""Year"": 2023,
      ""Type"": ""SUV"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Germany"",
      ""Horsepower"": 312
    },
    {
      ""Model"": ""Leaf"",
      ""Brand"": ""Nissan"",
      ""Year"": 2022,
      ""Type"": ""Hatchback"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Japan"",
      ""Horsepower"": 320
    },
    {
      ""Model"": ""Outlander PHEV"",
      ""Brand"": ""Mitsubishi"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Average consumption (L/100km)"": 2.0,
      ""Country of production"": ""Japan"",
      ""Horsepower"": 332
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in ascending order for the table cars,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Model 3', 'Tesla', 2022, 'Sedan', 0.0, 'USA', 258], ['500e', 'Fiat', 2023, 'City car', 0.0, 'Italy', 294], ['Leaf', 'Nissan', 2022, 'Hatchback', 0.0, 'Japan', 147], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 0.0, 'Germany', 190], ['Panda', 'Fiat', 2020, 'City car', 4.9, 'Italy', 69]]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,0,,0.0,0.37,0.357,0.0,1.0,0.2,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in descending order for the table cars,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 2.0, 'Japan', 133], ['Model 3', 'Tesla', 2022, 'Sedan', 0.0, 'USA', 128], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 0.0, 'Germany', 125], ['500e', 'Fiat', 2023, 'City car', 0.0, 'Italy', 118], ['Leaf', 'Nissan', 2022, 'Hatchback', 0.0, 'Japan', 110]]",SELECT * FROM `cars` ORDER BY `Horsepower` DESC LIMIT 5,2,,0.0,0.607,0.586,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,3,"{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""Outlander PHEV"",
      ""Brand"": ""Mitsubishi"",
      ""Year"": 2021,
      ""Type"": ""SUV"",
      ""Average consumption (L/100km)"": 2.0,
      ""Country of production"": ""Japan"",
      ""Horsepower"": 133
    },
    {
      ""Model"": ""Model 3"",
      ""Brand"": ""Tesla"",
      ""Year"": 2022,
      ""Type"": ""Sedan"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""USA"",
      ""Horsepower"": 128
    },
    {
      ""Model"": ""EQA"",
      ""Brand"": ""Mercedes-Benz"",
      ""Year"": 2023,
      ""Type"": ""SUV"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Germany"",
      ""Horsepower"": 125
    },
    {
      ""Model"": ""500e"",
      ""Brand"": ""Fiat"",
      ""Year"": 2023,
      ""Type"": ""City car"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Italy"",
      ""Horsepower"": 118
    },
    {
      ""Model"": ""Leaf"",
      ""Brand"": ""Nissan"",
      ""Year"": 2022,
      ""Type"": ""Hatchback"",
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Japan"",
      ""Horsepower"": 110
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Volkswagen'], ['Volkswagen'], ['Toyota'], ['Suzuki'], ['Skoda']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` DESC LIMIT 5,0,,0.0,0.5,0.667,0.0,1.0,0.333,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Model` FROM `cars` ORDER BY `Model` ASC LIMIT 5,3,"{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Brand"": ""Volkswagen""
    },
    {
      ""Brand"": ""Volkswagen""
    },
    {
      ""Brand"": ""Toyota""
    },
    {
      ""Brand"": ""Suzuki""
    },
    {
      ""Brand"": ""Skoda""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Volvo'], ['Volkswagen'], ['Toyota'], ['Tesla'], ['Subaru']]",SELECT `Model` FROM `cars` ORDER BY `Model` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Brand ordered in ascending order for the table cars and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Fiat', 'Panda', 2020, 'City car', 69, 4.9, 'Italy'], ['Volkswagen', 'Golf VIII', 2021, 'Sedan', 130, 5.1, 'Germany'], ['Volkswagen', 'Polo', 2021, 'Hatchback', 95, 4.8, 'Germany'], ['Renault', 'Clio V', 2021, 'Hatchback', 90, 4.3, 'France'], ['Nissan', 'Qashqai', 2021, 'SUV', 140, 6.2, 'United Kingdom']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,0,,0.0,0.034,0.2,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Type ordered in ascending order for the table cars and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['208', 'Peugeot', 2022, 100, 4.5, 'France', 'Hatchback'], ['3 Series', 'BMW', 2022, 184, 5.6, 'Germany', 'Sedan'], ['500e', 'Fiat', 2023, 118, 0.0, 'Italy', 'Hatchback'], ['A4', 'Audi', 2022, 150, 5.7, 'Germany', 'Sedan'], ['Aygo X', 'Toyota', 2022, 72, 4.8, 'Czech Republic', 'Crossover']]",SELECT `Type` FROM `cars` ORDER BY `Type` ASC LIMIT 5,1,,0.0,0.034,0.5,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `name` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `monuments` ORDER BY `name` ASC LIMIT 5,3,"{
  ""table_name"": ""cars"",
  ""ordered_entries"": [
    {
      ""Model"": ""208"",
      ""Brand"": ""Peugeot"",
      ""Year"": 2022,
      ""Horsepower"": 100,
      ""Average consumption (L/100km)"": 4.5,
      ""Country of production"": ""France"",
      ""Type"": ""Hatchback""
    },
    {
      ""Model"": ""3 Series"",
      ""Brand"": ""BMW"",
      ""Year"": 2022,
      ""Horsepower"": 184,
      ""Average consumption (L/100km)"": 5.6,
      ""Country of production"": ""Germany"",
      ""Type"": ""Sedan""
    },
    {
      ""Model"": ""500e"",
      ""Brand"": ""Fiat"",
      ""Year"": 2023,
      ""Horsepower"": 118,
      ""Average consumption (L/100km)"": 0.0,
      ""Country of production"": ""Italy"",
      ""Type"": ""Hatchback""
    },
    {
      ""Model"": ""A4"",
      ""Brand"": ""Audi"",
      ""Year"": 2022,
      ""Horsepower"": 150,
      ""Average consumption (L/100km)"": 5.7,
      ""Country of production"": ""Germany"",
      ""Type"": ""Sedan""
    },
    {
      ""Model"": ""Aygo X"",
      ""Brand"": ""Toyota"",
      ""Year"": 2022,
      ""Horsepower"": 72,
      ""Average consumption (L/100km)"": 4.8,
      ""Country of production"": ""Czech Republic"",
      ""Type"": ""Crossover""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `year_built` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Colosseum', 'Italy', 48.0, 'travertine', 80], ['Leaning Tower of Pisa', 'Italy', 56.7, 'marble', 1173], ['Leaning Tower of Torun', 'Poland', 15.0, 'brick', 1274], ['Stonehenge', 'United Kingdom', 4.0, 'sarsen', 3000], ['Great Pyramid of Giza', 'Egypt', 138.8, 'limestone', 2580]]",SELECT * FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.375,0.36,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['China'], ['China'], ['Egypt'], ['England'], ['England']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[828], [553], [324], [300], [296]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,2,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the name ordered in ascending order for the table monuments and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Australia', 65.0, 1973, 'concrete'], ['Belgium', 102.0, 1958, 'steel'], ['Brazil', 38.0, 1931, 'reinforced concrete'], ['Cambodia', 65.0, 1150, 'sandstone'], ['Canada', 553.3, 1976, 'reinforced concrete']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the height_m ordered in ascending order for the table monuments and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[30], [55], [65], [93], [96]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the year_built ordered in ascending order for the table monuments and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Colosseum', 'Italy', 48.0, 'travertine', 80], ['Leaning Tower of Pisa', 'Italy', 56.7, 'marble', 1173], ['Leaning Tower of Torun', 'Poland', 15.0, 'brick', 1274], ['Stonehenge', 'United Kingdom', 4.0, 'sarsen', 3000], ['Great Pyramid of Giza', 'Egypt', 138.8, 'limestone', 2580]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""name"": ""Colosseum"",
      ""country"": ""Italy"",
      ""height_m"": 48.0,
      ""material"": ""travertine"",
      ""year_built"": 80
    },
    {
      ""name"": ""Leaning Tower of Pisa"",
      ""country"": ""Italy"",
      ""height_m"": 56.7,
      ""material"": ""marble"",
      ""year_built"": 1173
    },
    {
      ""name"": ""Leaning Tower of Torun"",
      ""country"": ""Poland"",
      ""height_m"": 15.0,
      ""material"": ""brick"",
      ""year_built"": 1274
    },
    {
      ""name"": ""Stonehenge"",
      ""country"": ""United Kingdom"",
      ""height_m"": 4.0,
      ""material"": ""sarsen"",
      ""year_built"": 3000
    },
    {
      ""name"": ""Great Pyramid of Giza"",
      ""country"": ""Egypt"",
      ""height_m"": 138.8,
      ""material"": ""limestone"",
      ""year_built"": 2580
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[2019, 'Bong Joon-ho', 'Thriller', 132, 4, 'Parasite'], [2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 'The Shape of Water'], [2016, 'Damien Chazelle', 'Musical', 128, 6, 'La La Land'], [2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4, 'Birdman'], [2013, 'Steve McQueen', 'Historical', 134, 3, '12 Years a Slave']]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,0.286,0.286,0.0,1.0,0.2,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Year in ascending order for the table movies,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Casablanca', 'Michael Curtiz', 'Romance', 102, 3, 1942], ['The Godfather', 'Francis Ford Coppola', 'Drama', 175, 3, 1972], ['The Godfather Part II', 'Francis Ford Coppola', 'Drama', 202, 6, 1974], ['The English Patient', 'Anthony Minghella', 'Romance', 162, 9, 1996], ['American Beauty', 'Sam Mendes', 'Drama', 122, 5, 1999]]",SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.64,0.593,0.0,1.0,0.6,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Duration` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Duration` FROM `movies` ORDER BY `Duration` ASC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""Casablanca"",
      ""Director"": ""Michael Curtiz"",
      ""Genre"": ""Romance"",
      ""Duration"": 102,
      ""Oscars won"": 3,
      ""Year"": 1942
    },
    {
      ""Title"": ""The Godfather"",
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 175,
      ""Oscars won"": 3,
      ""Year"": 1972
    },
    {
      ""Title"": ""The Godfather Part II"",
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6,
      ""Year"": 1974
    },
    {
      ""Title"": ""The English Patient"",
      ""Director"": ""Anthony Minghella"",
      ""Genre"": ""Romance"",
      ""Duration"": 162,
      ""Oscars won"": 9,
      ""Year"": 1996
    },
    {
      ""Title"": ""American Beauty"",
      ""Director"": ""Sam Mendes"",
      ""Genre"": ""Drama"",
      ""Duration"": 122,
      ""Oscars won"": 5,
      ""Year"": 1999
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Title` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['American Beauty'], ['Casablanca'], ['Chicago'], ['Crash'], ['Django Unchained']]",SELECT `Title` FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,0.4,0.4,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Oscars won` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[11], [11], [9], [9], [8]]",SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,,0.0,1.0,0.75,0.0,1.0,0.5,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Year` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Oscars won"": 11
    },
    {
      ""Oscars won"": 11
    },
    {
      ""Oscars won"": 9
    },
    {
      ""Oscars won"": 9
    },
    {
      ""Oscars won"": 8
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Director ordered in ascending order for the table movies and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['12 Years a Slave', 2013, 'Historical', 134, 3, 'Steve McQueen'], ['American Beauty', 1999, 'Drama', 122, 5, 'Sam Mendes'], ['Argo', 2012, 'Thriller', 120, 3, 'Ben Affleck'], ['Birdman', 2014, 'Comedy-Drama', 119, 4, 'Alejandro G. Iñárritu'], ['Casablanca', 1942, 'Romance', 102, 3, 'Michael Curtiz']]",SELECT `Director` FROM `movies` ORDER BY `Director` ASC LIMIT 5,0,,0.0,0.071,0.4,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in ascending order for the table movies and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Casablanca', 'Michael Curtiz', 'Romance', 102, 3, 1942], ['The Godfather', 'Francis Ford Coppola', 'Drama', 175, 3, 1972], ['The Godfather Part II', 'Francis Ford Coppola', 'Drama', 202, 6, 1974], ['The English Patient', 'Anthony Minghella', 'Romance', 162, 9, 1996], ['American Beauty', 'Sam Mendes', 'Drama', 122, 5, 1999]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.12,0.6,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in descending order for the table movies and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Year` FROM `movies` ORDER BY `Year` DESC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""Casablanca"",
      ""Director"": ""Michael Curtiz"",
      ""Genre"": ""Romance"",
      ""Duration"": 102,
      ""Oscars won"": 3,
      ""Year"": 1942
    },
    {
      ""Title"": ""The Godfather"",
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 175,
      ""Oscars won"": 3,
      ""Year"": 1972
    },
    {
      ""Title"": ""The Godfather Part II"",
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6,
      ""Year"": 1974
    },
    {
      ""Title"": ""The English Patient"",
      ""Director"": ""Anthony Minghella"",
      ""Genre"": ""Romance"",
      ""Duration"": 162,
      ""Oscars won"": 9,
      ""Year"": 1996
    },
    {
      ""Title"": ""American Beauty"",
      ""Director"": ""Sam Mendes"",
      ""Genre"": ""Drama"",
      ""Duration"": 122,
      ""Oscars won"": 5,
      ""Year"": 1999
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
