db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,note,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,Show the first 5 entries ordered by year_built in ascending order for the table monuments,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Colosseum', 'Italy', 48.0, 70, 'travertine'], ['Leaning Tower of Pisa', 'Italy', 56.7, 1173, 'marble'], ['Statue of Liberty', 'USA', 93.0, 1886, 'copper'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Christ the Redeemer', 'Brazil', 38.0, 1922, 'reinforced concrete']]",SELECT * FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.042,0.04,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,Show the first 5 entries ordered by year_built in descending order for the table monuments,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Christ the Redeemer', 'Brazil', 38.0, 1931, 'reinforced concrete'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Statue of Liberty', 'USA', 93.0, 1886, 'copper'], ['Leaning Tower of Pisa', 'Italy', 56.7, 1173, 'marble'], ['Colosseum', 'Italy', 48.0, 70, 'travertine']]",SELECT * FROM `monuments` ORDER BY `year_built` DESC LIMIT 5,0,,0.0,0.083,0.083,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-ADVANCED,"Compute the sum of the columns height_m, year_built for each row in `monuments`. Sort all rows in ascending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Great Wall', 'China', 7.5, -221, 'stone'], ['Machu Picchu', 'Peru', 6, 1450, 'stone'], ['Stonehenge', 'United Kingdom', 9, -2500, 'sarsen'], ['Moai (Easter Island)', 'Chile', 4, 1250, 'tuff'], ['Petra', 'Jordan', 40, -300, 'sandstone']]",SELECT * FROM `monuments` ORDER BY `height_m` + `year_built` ASC LIMIT 5,0,,0.0,0.583,0.56,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-ADVANCED,"Compute the sum of the columns height_m, year_built for each row in `monuments`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Burj Khalifa', 'United Arab Emirates', 828, 2010, 'steel', 2838], ['Great Pyramid of Giza', 'Egypt', 138.5, -2560, 'limestone', 2698.5], ['CN Tower', 'Canada', 553, 1976, 'reinforced concrete', 2529], ['Eiffel Tower', 'France', 324, 1889, 'iron', 2213], ['Sydney Opera House', 'Australia', 67, 1973, 'concrete', 2040]]",SELECT * FROM `monuments` ORDER BY `height_m` + `year_built` DESC LIMIT 5,0,,0.0,0.433,0.542,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `name` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Colosseum'], ['Eiffel Tower'], ['Great Pyramid of Giza'], ['Leaning Tower of Pisa'], ['Roman Column']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `name` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Victor Emmanuel II Monument'], ['Eiffel Tower'], ['Statue of Liberty'], ['Christ the Redeemer'], ['Great Pyramid of Giza']]",SELECT `name` FROM `monuments` ORDER BY `name` DESC LIMIT 5,2,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Argentina'], ['Argentina'], ['Argentina'], ['Argentina'], ['Argentina']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['United States'], ['United Kingdom'], ['Spain'], ['Russia'], ['Peru']]",SELECT `country` FROM `monuments` ORDER BY `country` DESC LIMIT 5,0,,0.0,0.2,0.333,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[4], [9], [13.7], [18], [50]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,0,,0.0,0.4,0.5,0.0,1.0,0.25,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[828], [553], [300], [102], [67]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,0,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `year_built` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[70], [1173], [1886], [1889], [1931]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `year_built` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2010], [1976], [1973], [1958], [1941]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `material` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Brick'], ['Concrete'], ['Granite'], ['Iron'], ['Limestone']]",SELECT `material` FROM `monuments` ORDER BY `material` ASC LIMIT 5,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `material` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Wood'], ['Volcanic tuff'], ['White marble'], ['Travertine limestone'], ['Stone']]",SELECT `material` FROM `monuments` ORDER BY `material` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the name ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Christ the Redeemer', 'Brazil', 38.0, 1931, 'reinforced concrete'], ['Colosseum', 'Italy', 48.0, 80, 'travertine'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Leaning Tower of Pisa', 'Italy', 56.7, 1173, 'marble'], ['Statue of Liberty', 'USA', 93.0, 1886, 'copper']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the name ordered in descending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Italian Monument'], ['Italian Marble Monument'], ['French Monument'], ['American Copper Monument'], ['Brazilian Monument']]",SELECT `name` FROM `monuments` ORDER BY `name` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the country ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['China'], ['China'], ['Egypt'], ['France'], ['France']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the country ordered in descending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Burj Khalifa', 'United Arab Emirates', 828.0, 2010, 'steel'], ['CN Tower', 'Canada', 553.3, 1976, 'reinforced concrete'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Great Pyramid of Giza', 'Egypt', 138.8, -2560, 'limestone'], ['Edinburgh Castle', 'United Kingdom', 135.0, 1103, 'stone']]",SELECT `country` FROM `monuments` ORDER BY `country` DESC LIMIT 5,0,,0.0,0.08,0.667,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the height_m ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Christ the Redeemer', 'Brazil', 30], ['Colosseum', 'Italy', 48], ['Leaning Tower of Pisa', 'Italy', 55], ['Statue of Liberty', 'USA', 93], ['Eiffel Tower', 'France', 300]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the height_m ordered in descending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Burj Khalifa', 828], ['CN Tower', 553], ['Eiffel Tower', 330], ['Sagrada Familia', 172.5], ['Milan Cathedral', 108]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,0,,0.0,0.3,0.6,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the year_built ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Stonehenge', 'United Kingdom', 4.0, 3000, 'sarsen'], ['Great Pyramid of Giza', 'Egypt', 138.8, 2580, 'limestone'], ['Petra', 'Jordan', 40.0, 500, 'sandstone'], ['Acropolis of Athens', 'Greece', 156.0, 447, 'marble'], ['Great Wall', 'China', 7.8, 221, 'stone']]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the year_built ordered in descending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Burj Khalifa', 'United Arab Emirates', 828.0, 2010, 'steel'], ['CN Tower', 'Canada', 553.3, 1976, 'reinforced concrete'], ['Sydney Opera House', 'Australia', 65.0, 1973, 'concrete'], ['Mount Rushmore', 'USA', 18.0, 1941, 'granite'], ['Eiffel Tower', 'France', 330.0, 1889, 'iron']]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` DESC LIMIT 5,0,,0.0,0.16,0.8,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the material ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Christ the Redeemer', 'concrete'], ['Statue of Liberty', 'copper'], ['Eiffel Tower', 'iron'], ['Leaning Tower of Pisa', 'marble'], ['Colosseum', 'stone']]",SELECT `material` FROM `monuments` ORDER BY `material` ASC LIMIT 5,0,,0.0,0.2,0.5,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the material ordered in descending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Colosseum', 'Italy', 48.0, 80, 'Stone and Concrete'], ['Leaning Tower of Pisa', 'Italy', 56.7, 1173, 'Marble'], ['Eiffel Tower', 'France', 330.0, 1889, 'Iron'], ['Statue of Liberty', 'USA', 93.0, 1886, 'Copper'], ['Christ the Redeemer', 'Brazil', 38.0, 1931, 'Concrete and Soapstone']]",SELECT `material` FROM `monuments` ORDER BY `material` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Oscars won` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7]]",SELECT * FROM `movies` ORDER BY `Oscars won` ASC LIMIT 5,0,,0.0,0.464,0.481,0.0,1.0,0.4,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Oscars won` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6]]",SELECT * FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,,0.0,0.63,0.63,0.0,1.0,0.6,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['The Godfather: Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11]]",SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,0.185,0.179,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1]]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,0.519,0.5,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Year` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11]]",SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.333,0.333,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Year` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4], ['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3]]",SELECT * FROM `movies` ORDER BY `Year` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 177, 3], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Departed', 2006, 'Martin Scorsese', 'Crime', 151, 4], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['Million Dollar Baby', 2004, 'Clint Eastwood', 'Drama', 132, 4]]",SELECT * FROM `movies` ORDER BY `Duration` ASC LIMIT 5,0,,0.0,0.333,0.321,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 177, 3], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 168, 1], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 202, 6], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7]]",SELECT * FROM `movies` ORDER BY `Duration` DESC LIMIT 5,0,,0.0,0.679,0.731,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Oscars won in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11]]",SELECT * FROM `movies` ORDER BY `Oscars won` ASC LIMIT 5,0,,0.0,0.481,0.481,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Oscars won in descending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1]]",SELECT * FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,,0.0,0.444,0.444,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Title in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11]]",SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,0.111,0.107,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Title in descending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['The Godfather: Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1]]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,0.407,0.393,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Year in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11]]",SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.333,0.333,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Year in descending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['Moonlight', 2016, 'Barry Jenkins', 'Drama', 111, 3], ['Spotlight', 2015, 'Tom McCarthy', 'Drama', 129, 2], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4]]",SELECT * FROM `movies` ORDER BY `Year` DESC LIMIT 5,0,,0.0,0.667,0.643,0.0,1.0,0.6,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Duration in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 177, 3], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['Titanic', 1997, 'James Cameron', 'Romance', 194, 11]]",SELECT * FROM `movies` ORDER BY `Duration` ASC LIMIT 5,0,,0.0,0.346,0.321,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Duration in descending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['Titanic', 1997, 'James Cameron', 'Romance', 194, 11], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 177, 3], ['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 168, 1], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6]]",SELECT * FROM `movies` ORDER BY `Duration` DESC LIMIT 5,0,,0.0,0.593,0.615,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Duration for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['American Beauty', 1999, 'Sam Mendes', 'Drama', 122, 5]]",SELECT * FROM `movies` ORDER BY `Year` + `Duration` ASC LIMIT 5,2,,0.0,0.72,0.643,0.0,1.0,0.6,1.0
