db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `explicit_track` in descending order.",gemini-2.5-pro,"[[2, 'Not Like Us', 'USUG12400910', 2, 2.0, 545.9, 323703884.0, 116347040.0, 1, 'Not Like Us', '04-05-2024', 2], [5, 'Houdini', 'USUG12403398', 5, 5.0, 423.3, 107034922.0, 77373957.0, 1, 'Houdini', '31-05-2024', 5], [6, 'Lovin On Me', 'USAT22311371', 6, 6.0, 410.1, 670665438.0, 131148091.0, 1, 'Lovin On Me', '10-11-2023', 6], [8, 'Gata Only', 'QZL382406049', 8, 8.0, 375.8, 675079153.0, 89401083.0, 1, 'Gata Only', '02-02-2024', 8], [10, 'BAND4BAND (feat. Lil Baby)', 'USSM12404354', 10, 10.0, 330.6, 90676573.0, 32735244.0, 1, 'BAND4BAND (feat. Lil Baby)', '23-05-2024', 10]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`explicit_track` DESC LIMIT 5,0,normal,0.0,0.778,0.636,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.379190573310852,151.0,34.0,21.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4272643327713012,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `title` in ascending order.",gemini-2.5-pro,"[[104, '(It Goes Like) Nanana - Edit', 99, 609699748.0, 61382407.0, 5157486.0, 0, 99, '(It Goes Like) Nanana [Edit]', '15-06-2023', 85], [1569, '...And to Those I Love, Thanks for Sticking Around', 1560, 541468772.0, 432614126.0, 26552267.0, 0, 1568, 'STOP STARING AT THE SHADOWS', '14-02-2020', 798], [910, '1, 2, 3 (feat. Jason Derulo & De La Ghetto)', 904, 83666292.0, 52458034.0, 16197748.0, 1, 909, '1, 2, 3 (feat. Jason Derulo & De La Ghetto)', '16-02-2018', 549], [1302, '1-800-273-8255', 1290, 173191304.0, 226936687.0, 2549586.0, 1, 1301, '1-800-273-8255', '28-04-2017', 748], [2269, '10 Things I Hate About You', 2256, 329088407.0, 129335322.0, 1072310.0, 0, 2268, '10 Things I Hate About You', '23-03-2022', 1218]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`title` ASC LIMIT 5,0,normal,0.0,0.042,0.03,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3784047232627868,141.0,34.0,22.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4326180815696716,303728
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `title` in descending order.",gemini-2.5-pro,"[[2511, 'Untitled Track', 2511, 2510, 28.4, 701880911.0, 13158866.0, 6211.0, 0, 'Untitled Album', '03-02-2023', 1326], [3112, 'Untitled Track', 3112, 3111, 25.0, 46844126.0, 13158866.0, 6211.0, 0, 'Untitled Single', '26-03-2024', 1588], [3418, 'Fadeaway', 3418, 3417, 24.3, 23798578.0, 20489531.0, 27327.0, 0, 'Fadeaway', '23-09-2022', 1709], [30, 'Untitled Track', 29, 30, 256.0, 1645079292.0, 411269823.0, 5100000.0, 1, 'Untitled Album', '14-05-2024', 29], [139, 'Untitled Track from Justice', 139, 140, 128.0, 48428.0, 2123978358.0, 111.0, 0, 'Justice', '19-03-2021', 116]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`title` DESC LIMIT 5,0,normal,0.0,0.222,0.172,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3784521090507508,142.0,34.0,22.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4313027262687683,303728
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `spotify_streams` in ascending order.",gemini-2.5-pro,"[[25, 'Beat Automotivo Tan Tan Tan Viral', 25, 0, 0, 0, 0, 0, 25, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [56, 'Dona Felicidade', 56, 0, 0, 0, 0, 0, 55, 'Dona Felicidade', '04-06-2024', 51], [1451, 'Hotline Bling', 1451, 0, 0, 0, 0, 1, 1450, 'Hotline Bling', '31-07-2015', 1451], [1751, 'DEV, Vol. 2', 1751, 0, 0, 0, 0, 1, 1750, 'DEV, Vol. 2', '19-02-2021', 1751], [2326, 'GigaChad Theme (Phonk House Version)', 2326, 0, 0, 0, 0, 0, 2325, 'GigaChad Theme (Phonk House Version)', '22-08-2022', 1247]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`spotify_streams` ASC LIMIT 5,0,normal,0.0,0.292,0.156,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3742556758880615,151.0,34.0,21.0,8.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4288918972015381,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `spotify_streams` in descending order.",gemini-2.5-pro,"[[54, 'Blinding Lights', 54, 55, 55.0, 4281468720.0, 3045383839.0, 0, 'HEROES & VILLAINS', '02-12-2022', 50], [4, 'Flowers', 4, 4, 444.9, 2031280633.0, 834335443.0, 0, 'Flowers - Single', '12-01-2023', 4], [108, 'Sunflower - Spider-Man: Into the Spider-Verse', 108, 109, 201.5, 1911559785.0, 2197523158.0, 0, 'Sunflower (Spider-Man: Into the Spider-Verse)', '18-10-2018', 11], [67, 'What Was I Made For? [From The Motion Picture ""Barbie""]', 67, 67, 891.7, 1873746537.0, 134114459.0, 0, 'What Was I Made For? (From The Motion Picture ""Barbie"")', '13-07-2023', 13], [130, 'vampire', 130, 130, 186.8, 1867736006.0, 151524330.0, 1, 'vampire', '30-06-2023', 107]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`spotify_streams` DESC LIMIT 5,0,normal,0.0,0.098,0.08,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3745126077651978,152.0,34.0,21.0,8.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4328151941299438,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `track_id` in ascending order.",gemini-2.5-pro,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 1, 725.4, 390470936.0, 84274754.0, 0, 'Million Dollar Baby - Single', '26-04-2024', 1], [2, 'Not Like Us', 'USUG12400910', 2, 2, 545.9, 323703884.0, 116347040.0, 1, 'Not Like Us', '04-05-2024', 2], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 3, 538.4, 601309283.0, 122599116.0, 0, 'I like the way you kiss me', '19-03-2024', 3], [4, 'Flowers', 'USSM12209777', 4, 4, 444.9, 2031280633.0, 1096100899.0, 0, 'Flowers - Single', '12-01-2023', 4], [5, 'Houdini', 'USUG12403398', 5, 5, 423.3, 107034922.0, 77373957.0, 1, 'Houdini', '31-05-2024', 5]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` ASC LIMIT 5,0,normal,0.0,1.0,0.83,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3732805408477783,144.0,34.0,21.0,8.0,4.0,1.0,2.0,0.0,34.0,4.0,0.422013521194458,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `track_id` in descending order.",gemini-2.5-pro,"[[4600, 'Me Acostumbre (feat. Bad Bunny)', 'USQX91701275', 4110, 4599, 20.1, 64674418.0, 121584351.0, 1, 'Me Acostumbre (feat. Bad Bunny)', '04-05-2017', 420], [4599, 'Taki Taki (with Selena Gomez, Ozuna & Cardi B)', 'USUG11802481', 2510, 4598, 21.0, 126116178.0, 43755837.0, 1, 'Taki Taki (with Selena Gomez, Ozuna & Cardi B)', '28-09-2018', 256], [4598, 'MALA SANTA', 'USUM71919280', 3978, 4597, 21.0, 144213812.0, 127276921.0, 1, 'MALA SANTA', '11-10-2019', 1978], [4597, ""I Don't Care"", 'GBUM71902944', 3896, 4596, 21.1, 148341816.0, 54488988.0, 0, 'Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")', '02-02-2024', 1896], [4596, 'Let me Love You', 'USQX91902497', 3960, 4595, 21.1, 66414830.0, 43152110.0, 1, 'La ronda de Lulita', '22-07-2022', 1945]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` DESC LIMIT 5,0,normal,0.0,0.208,0.164,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3734014477729798,145.0,34.0,21.0,8.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4225361943244934,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `isrc` in ascending order.",gemini-2.5-pro,"[[3693, 'METAMORPHOSIS', 'AR3N42100004', 693, 692, 36.3, 159986287.0, 41697213.0, 4317424.0, 0, 'METAMORPHOSIS', '25-11-2021', 433], [3587, 'Avï¿½ï¿½', 'AR5UH2302301', 3586, 3587, 22.7, 7027581.0, 12739276.0, 2838000.0, 0, 'Avï¿½ï¿½', '03-05-2024', 1886], [3274, 'El Androide', 'ARACN2200010', 3273, 3274, 24.1, 89683962.0, 3564022.0, 262100.0, 0, 'El Androide', '16-09-2022', 1716], [4119, 'Love Is Gone (Acoustic)', 'ARAE52400089', 4118, 3579, 22.8, 248000000.0, 31211154.0, 59000.0, 0, 'Love Is Gone (Acoustic)', '03-05-2024', 1920], [3690, 'Lemon', 'ARF060903046', 3689, 3650, 22.5, 7027581.0, 49474704.0, 150000.0, 0, 'Lemon', '01-01-2009', 1889]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` ASC LIMIT 5,0,normal,0.0,0.038,0.034,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3785212526321411,140.0,34.0,22.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4380313158035278,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `isrc` in descending order.",gemini-2.5-pro,"[[3780, 'Tï¿½ï¿½moignage (Live) - Si', 5001, 317304.0, 40614.0, 0, 3642, 'ZZOPM2342242', 'Tï¿½ï¿½moignage (Live) - Si', '28-11-2022', 1813], [3596, 'When We Were Young (The Logical Song)', 5001, 6921900.0, 33293172.0, 0, 3573, 'ZZOPM2237319', 'ýýýýýýýýýýýý', '06-12-2021', 1779], [2252, 'Deeper 2.0', 5001, 16171953.0, 5454.0, 0, 2252, 'USZXT2350766', 'Deeper 2.0', '27-09-2017', 1211], [3511, 'Bahagiaku Sederhana', 5001, 1752824.0, 134446.0, 0, 3505, 'USZHR2100088', 'Follow Your Nature', '15-12-2022', 1747], [3336, 'Tchuco Nela', 3337, 210287310.0, 101700806.0, 1, 3336, 'USZHR2000088', 'Tchuco Nela', '08-04-2022', 1671]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` DESC LIMIT 5,0,normal,0.0,0.091,0.068,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3786536751747131,141.0,34.0,22.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.4388418793678283,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `all_time_rank` in ascending order.",gemini-2.5-pro,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 1, 725.4, 390470936.0, 84274754.0, 0, 5767700.0, 'Million Dollar Baby - Single', '26-04-2024', 1], [2, 'Not Like Us', 'USUG12400910', 2, 2, 545.9, 323703884.0, 116347040.0, 1, 674700.0, 'Not Like Us', '04-05-2024', 2], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 3, 538.4, 601309283.0, 122599116.0, 0, 3025400.0, 'I like the way you kiss me', '19-03-2024', 3], [4, 'Flowers', 'USSM12209777', 4, 4, 444.9, 2031280633.0, 1096100899.0, 0, 7189811.0, 'Flowers - Single', '12-01-2023', 4], [5, 'Houdini', 'USUG12403398', 5, 5, 423.3, 107034922.0, 77373957.0, 1, 16400.0, 'Houdini', '31-05-2024', 5]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`all_time_rank` ASC LIMIT 5,0,normal,0.0,1.0,0.936,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3767768377304077,149.0,34.0,21.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.3719209432601928,303730
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `all_time_rank` in descending order.",gemini-2.5-pro,"[[4600, ""I'm Not The Only One"", 'GBUM71406520', 2204, 52, 1526487199.0, 1293309590.0, 500000.0, 0, 4600, 'In The Lonely Hour (Deluxe)', '01-01-2014', 52], [4599, 'CRAZY IN LOVE', 'USSD11600319', 1993, 1277, 319200.0, 3381628.0, 400.0, 0, 4599, 'Find Your Line: Official Music from GRAN TURISMO 7', '04-03-2022', 1277], [4598, 'Mi Cama', 'USUM71806690', 2595, 1956, 555627797.0, 105658607.0, 200000.0, 1, 4598, 'Mi Cama', '11-05-2018', 1956], [4597, 'Tï¿½ï¿½ OK (Remix) (feat. MC Kevin o Ch', 'BRWMB2200676', 2498, 1896, 21102987.0, 121855848.0, 12690.0, 1, 4597, 'Tï¿½ï¿½ OK (Remix) (feat. MC Kevin o Ch', '03-08-2023', 1896], [4596, 'Never Stop', 'GBPVV2204622', 2886, 1495, 21134265.0, 31242374.0, 113402349.0, 0, 4596, 'A Hometown Odyssey', '08-03-2024', 1495]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`all_time_rank` DESC LIMIT 5,0,normal,0.0,0.04,0.039,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3769031567573547,150.0,34.0,21.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.3725789189338684,303730
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `youtube_views` in ascending order.",gemini-2.5-pro,"[[25, 'Beat Automotivo Tan Tan Tan Viral', 25, 4601, 7382759.0, 0.0, 37621885.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [57, 'Dona Felicidade', 56, 57, 0.0, 0.0, 0.0, 0, 'Dona Felicidade', '04-06-2024', 51], [312, 'Taste (feat. Offset)', 312, 311, 0.0, 0.0, 0.0, 0, 'Taste (feat. Offset)', '16-05-2018', 220], [359, 'The Girl From Ipanema', 359, 358, 0.0, 0.0, 3757654.0, 0, 'Instrumental Bossa Nova', '06-06-2024', 251], [368, 'Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version]', 368, 367, 0.0, 0.0, 0.0, 0, 'Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version] - Single', '14-01-2023', 255]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`youtube_views` ASC LIMIT 5,0,normal,0.0,0.097,0.077,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3770064658164979,149.0,34.0,21.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.377661645412445,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `youtube_views` in descending order.",gemini-2.5-pro,"[[266, 'Breakeven', 'QZ5FN1767793', 267, 266, 260.0, 148000.0, 16322756555.0, 1, 'Breakeven (Official 4K Video)', '25-04-2024', 194], [264, 'Despacito - Remix', 'USUM71703825', 264, 264, 261.0, 2089476497.0, 9537135721.0, 0, 'Despacito Feat. Justin Bieber (Remix)', '17-04-2017', 44], [49, 'Despacito', 'USUM71607007', 48, 49, 203.6, 1747093405.0, 8013997218.0, 1, 'Despacito (Featuring Daddy Yankee)', '13-01-2017', 44], [54, 'Blinding Lights', 'USUG11904206', 54, 54, 194.3, 4281468720.0, 4281468720.0, 0, 'After Hours', '20-03-2020', 49], [52, 'Shape of You', 'GBAHS1600463', 52, 52, 198.0, 3909458734.0, 3909458734.0, 0, 'Shape of You', '06-01-2017', 47]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`youtube_views` DESC LIMIT 5,0,normal,0.0,0.386,0.309,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3772254021167756,150.0,34.0,21.0,9.0,4.0,1.0,2.0,0.0,34.0,4.0,0.3806350529193878,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `album_id` in ascending order.",gemini-2.5-pro,"[[1, 'MILLION DOLLAR BABY', 'QM24S2402528', 1, 1, 725.4, 390470936, 84274754, 0, 1, 'Million Dollar Baby - Single', '26-04-2024', 1], [2, 'Not Like Us', 'USUG12400910', 2, 2, 545.9, 323703884, 116347040, 1, 2, 'Not Like Us', '04-05-2024', 2], [3, 'i like the way you kiss me', 'QZJ842400387', 3, 3, 538.4, 601309283, 122599116, 0, 3, 'I like the way you kiss me', '19-03-2024', 3], [4, 'Flowers', 'USSM12209777', 4, 4, 444.9, 2031280633, 1096100899, 0, 4, 'Flowers - Single', '12-01-2023', 4], [5, 'Houdini', 'USUG12403398', 5, 5, 423.3, 107034922, 77373957, 1, 5, 'Houdini', '31-05-2024', 5]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,0.821,0.711,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.373459109210968,144.0,34.0,21.0,8.0,4.0,1.0,3.0,0.0,34.0,4.0,0.4264777302742004,303729
data/db_music.sqlite,tracks,JOIN,"Join all records from table `tracks` with table `albums` on column `album_id`, then list the top 5 rows sorted by `album_id` in descending order.",gemini-2.5-pro,"[[4138, 'Me Acostumbre (feat. Bad Bunny)', 4110, 2000, 20.9, 45934211.0, 300000000.0, 1, 'Me Acostumbre (feat. Bad Bunny)', '04-11-2016', 1481], [4108, 'Grace (feat. 42 Dugg)', 4109, 2000, 21.0, 200000000.0, 623201391.0, 1, 'November Top 10 Songs', '08-11-2016', 406], [4107, 'Dil Meri Na Sune', 4108, 2000, 21.0, 30829352.0, 148357231.0, 0, 'Dil Meri Na Sune (From ""Genius"")', '27-07-2018', 1339], [4106, 'For the Last Time', 4107, 4113.0, 21.0, 28870396.0, 357790871.0, 0, 'For the Last Time', '05-09-2017', 4096], [4105, 'ýýýýýýýýýýýý (ýýýýýýýýýýýýýý ýýýýýýýýýýýý) [prod. by wex & heysubr]', 4106, 2000, 21.0, 46879854.0, 50000000.0, 0, 'ýýýýýýýýýýýý (ýýýýýýýýýýýýýý ýýýýýýýýýýýý) [prod. by wex & heysubr]', '03-05-2024', 4095]]",SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,normal,0.0,0.5,0.345,0.0,1.0,0.0,0.5,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,11.0,2.0,17.1,False,False,False,True,True,False,True,False,False,False,0.3735815658569336,145.0,34.0,21.0,8.0,4.0,1.0,3.0,0.0,34.0,4.0,0.4270391464233398,303729
data/db_music.sqlite,tracks,JOIN,"Join `tracks` and `albums` on `album_id`, select only the column `isrc`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-pro,[],SELECT T1.`isrc` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` ASC LIMIT 5,0,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,1.0,2.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3627326080322266,127.0,34.0,20.0,6.0,4.0,2.0,2.0,0.0,34.0,4.0,0.450815200805664,303728
data/db_music.sqlite,tracks,JOIN,"Join `tracks` and `albums` on `album_id`, select only the column `isrc`, sort it in descending order, and return the top 5 rows.",gemini-2.5-pro,"[['ZZOPM2445925'], ['ZZOPM2342242'], ['ZZOPM2239784'], ['ZZOPM2110165'], ['ZZOPM2003235']]",SELECT T1.`isrc` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`isrc` DESC LIMIT 5,0,normal,0.0,0.6,0.6,0.0,1.0,0.6,1.0,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,1.0,2.0,12.1,False,False,False,True,True,False,True,False,False,False,0.362941815662384,128.0,34.0,20.0,6.0,4.0,2.0,2.0,0.0,34.0,4.0,0.4535453915596008,303728
data/db_music.sqlite,tracks,JOIN,"Join `tracks` and `albums` on `album_id`, select only the column `track_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-pro,"[[1], [2], [3], [4], [5]]",SELECT T1.`track_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,1.0,2.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3573763371467591,131.0,34.0,19.0,5.0,4.0,2.0,2.0,0.0,34.0,4.0,0.4319084286689758,303728
data/db_music.sqlite,tracks,JOIN,"Join `tracks` and `albums` on `album_id`, select only the column `track_id`, sort it in descending order, and return the top 5 rows.",gemini-2.5-pro,"[[4600], [4599], [4598], [4597], [4596]]",SELECT T1.`track_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,1.0,2.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3575819160461425,132.0,34.0,19.0,5.0,4.0,2.0,2.0,0.0,34.0,4.0,0.4345479011535644,303728
data/db_music.sqlite,tracks,JOIN,"Join `tracks` and `albums` on `album_id`, select only the column `album_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-pro,"[[1], [2], [3], [4], [5]]",SELECT T1.`album_id` FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,0.8,1.0,0.0,1.0,0.75,1.0,1.0,11.0,4600.0,9.0,2.0,11.0,4600.0,4.5,3204.181818181818,4600.0,0.047391304347826,11.0,4600.0,9.0,2.0,4.5,1.0,2.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3576292348861695,131.0,34.0,19.0,5.0,4.0,2.0,3.0,0.0,34.0,4.0,0.4382308721542358,303728
