db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,token_prompt_count,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,query_complexity
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Front Camera, Back Camera, Launched Price (Dubai) for each row in `mobiles`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Honor', 'Pad X8a Kids Edition', '460g', '3GB', '16MP', '5MP', 'MediaTek MT8786', '5,100mAh', '9.7 inches', 'PKR 29,999', 'INR 10,999', 'CNY 799', 'USD 129', 'AED 299', '2023'], ['Infinix', 'Smart HD 32GB', '195g', '2GB', '16MP', '8MP', 'MediaTek Helio A20', '5,000mAh', '6.1 inches', 'PKR 15,999', 'INR 5,999', 'CNY 499', 'USD 79', 'AED 299', '2020'], ['Tecno', 'Pop 9 64GB', '190g', '3GB', '16MP', '8MP', 'Unisoc SC9832E', '5,000mAh', '6.52 inches', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024'], ['Tecno', 'Pop 8 64GB', '195g', '3GB', '16MP', '8MP', 'Unisoc SC9832E', '5,000mAh', '6.52 inches', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024'], ['Infinix', 'Smart 5 64GB', '195g', '3GB', '16MP', '13MP', 'MediaTek Helio A20', '5,000mAh', '6.6 inches', 'PKR 18,999', 'INR 7,499', 'CNY 599', 'USD 99', 'AED 349', '2020']]",SELECT * FROM `mobiles` ORDER BY `Front Camera` + `Back Camera` + `Launched Price (Dubai)` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,181.0,42.0,32.0,8.0,2.0,1.0,4.0,0.0,20.5,4.0,0.4850912094116211,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Front Camera, Back Camera, Launched Price (Dubai) for each row in `mobiles`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Huawei', 'Mate XT 512GB', '245g', '12GB', '16MP', '50MP + 12MP + 48MP', 'Kirin 9010', '5,000mAh', '7.92 inches', 'PKR 389,999', 'INR 274,999', 'CNY 14,499', 'USD 2,799', 'AED 11,099', '2024'], ['Huawei', 'Mate XT 256GB', '245g', '12GB', '16MP', '50MP + 12MP + 48MP', 'Kirin 9010', '5,000mAh', '7.92 inches', 'PKR 359,999', 'INR 259,999', 'CNY 13,499', 'USD 2,599', 'AED 10,499', '2024'], ['Huawei', 'Mate X3', '239g', '12GB', '16MP', '50MP (wide) + 13MP (ultrawide) + 12MP (periscope telephoto)', 'Snapdragon 8+ Gen 1 4G', '4,800mAh', '7.85 inches (unfolded)', 'PKR 349,999', 'INR 249,999', 'CNY 13,999', 'USD 2,499', 'AED 9,999', '2023'], ['Huawei', 'Mate X6', '241g', '12GB', '16MP', '50MP + 13MP + 12MP', 'Kirin 9010', '4,800mAh', '7.93 inches', 'PKR 349,999', 'INR 249,999', 'CNY 12,999', 'USD 2,499', 'AED 9,999', '2024'], ['Huawei', 'Mate X2', '295g', '8GB', '16MP', '50MP', 'Kirin 9000 5G', '4,500mAh', '8.0 inches (unfolded)', 'PKR 349,999', 'INR 249,999', 'CNY 17,999', 'USD 2,699', 'AED 9,999', '2021']]",SELECT * FROM `mobiles` ORDER BY `Front Camera` + `Back Camera` + `Launched Price (Dubai)` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,182.0,42.0,32.0,7.0,3.0,1.0,4.0,0.0,20.5,4.0,0.485731303691864,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Model Name, Battery Capacity, Launched Price (Dubai) for each row in `mobiles`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Vivo', 'Y3', '155g', '1GB', '5MP', '13MP', 'MediaTek MT6592', '2000mAh', '5.0 inches', 'PKR 19,999', 'INR 10,999', 'CNY 899', 'USD 139', 'AED 499', '2014'], ['Samsung', 'Galaxy J7 Duo', '175g', '2GB', '5MP', '13MP', 'Exynos 7570', '3000mAh', '5.5 inches', 'PKR 25,000', 'INR 9,990', 'CNY 999', 'USD 129', 'AED 499', '2018'], ['Infinix', 'Smart HD 2021', '195g', '2GB', '5MP', '8MP', 'MediaTek Helio A20', '5000mAh', '6.1 inches', 'PKR 15,999', 'INR 5,999', 'CNY 499', 'USD 79', 'AED 299', '2020'], ['Tecno', 'Pop 6', '190g', '3GB', '5MP', '8MP', 'Unisoc SC9832E', '5000mAh', '6.52 inches', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024'], ['Tecno', 'Pop 7', '195g', '3GB', '5MP', '8MP', 'Unisoc SC9832E', '5000mAh', '6.52 inches', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024']]",SELECT * FROM `mobiles` ORDER BY `Model Name` + `Battery Capacity` + `Launched Price (Dubai)` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,184.0,42.0,32.0,8.0,2.0,1.0,5.0,0.0,20.5,4.0,0.4612346887588501,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Model Name, Battery Capacity, Launched Price (Dubai) for each row in `mobiles`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Xiaomi', 'Xiaomi Snapdragon 8 Elite 16GB', '210g', '16GB', '32MP', '50MP (Main) + 50MP (Ultra-wide) + 50MP (Telephoto)', 'Snapdragon 8 Elite', '6,100mAh', '6.73 inches', 'PKR 239,999', 'INR 109,999', 'CNY 6,499', 'USD 999', 'AED 4,099', '2024'], ['Xiaomi', 'Xiaomi Snapdragon 8 Elite 16GB', '210g', '16GB', '32MP', '50MP (Main) + 50MP (Ultra-wide) + 50MP (Telephoto)', 'Snapdragon 8 Elite', '6,100mAh', '6.73 inches', 'PKR 219,999', 'INR 99,999', 'CNY 5,799', 'USD 899', 'AED 3,699', '2024'], ['Xiaomi', 'Xiaomi Snapdragon 8 Elite 16GB', '190g', '16GB', '32MP', '50MP (Main) + 50MP (Ultra-wide)', 'Snapdragon 8 Elite', '5,400mAh', '6.36 inches', 'PKR 199,999', 'INR 89,999', 'CNY 4,799', 'USD 799', 'AED 2,899', '2024'], ['Xiaomi', 'Xiaomi Snapdragon 8 Elite 12GB', '210g', '12GB', '32MP', '50MP (Main) + 50MP (Ultra-wide) + 50MP (Telephoto)', 'Snapdragon 8 Elite', '6,100mAh', '6.73 inches', 'PKR 199,999', 'INR 89,999', 'CNY 5,299', 'USD 799', 'AED 3,299', '2024'], ['Xiaomi', 'Xiaomi Snapdragon 8 Elite 12GB', '190g', '12GB', '32MP', '50MP (Main) + 50MP (Ultra-wide)', 'Snapdragon 8 Elite', '5,400mAh', '6.36 inches', 'PKR 179,999', 'INR 79,999', 'CNY 4,299', 'USD 699', 'AED 3,299', '2024']]",SELECT * FROM `mobiles` ORDER BY `Model Name` + `Battery Capacity` + `Launched Price (Dubai)` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,185.0,42.0,32.0,7.0,3.0,1.0,5.0,0.0,20.5,4.0,0.465982437133789,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Company Name, Battery Capacity, Launched Year for each row in `mobiles`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Vivo', 'X3S 16GB', '153g', '1GB', '5MP', '13MP', 'MediaTek MT6592', '2000mAh', '5.0 inches', 'PKR 19,999', 'INR 10,999', 'CNY 899', 'USD 139', 'AED 499', '2014'], ['Vivo', 'X5Max 16GB', '146g', '2GB', '5MP', '13MP', 'Snapdragon 615', '2300mAh', '5.5 inches', 'PKR 29,999', 'INR 16,999', 'CNY 1,299', 'USD 199', 'AED 699', '2014'], ['Samsung', 'Galaxy C5 32GB', '143g', '4GB', '8MP', '16MP', 'Snapdragon 617', '2600mAh', '5.2 inches', 'PKR 40,000', 'INR 19,990', 'CNY 1,899', 'USD 249', 'AED 799', '2016'], ['Apple', 'iPhone XS 64GB', '177g', '4GB', '7MP', '12MP + 12MP', 'A12 Bionic', '2658mAh', '5.8 inches', 'PKR 219,999', 'INR 99,900', 'CNY 9,188', 'USD 999', 'AED 3,899', '2018'], ['Apple', 'iPhone X 64GB', '174g', '3GB', '7MP', '12MP + 12MP', 'A11 Bionic', '2716mAh', '5.8 inches', 'PKR 164,999', 'INR 89,900', 'CNY 8,388', 'USD 999', 'AED 3,799', '2017']]",SELECT * FROM `mobiles` ORDER BY `Company Name` + `Battery Capacity` + `Launched Year` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104260,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,6.0,5.0,9.5,False,False,False,True,True,False,False,False,False,False,177.0,39.0,31.0,8.0,2.0,1.0,4.0,0.0,19.0,4.0,0.4589486718177795,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Company Name, Battery Capacity, Launched Year for each row in `mobiles`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Samsung', 'Galaxy Tab S9 Ultra 256GB', '732g', '12GB', '12MP + 12MP', '13MP + 8MP', 'Snapdragon 8 Gen 2', '11200mAh', '14.6 inches', 'PKR 350,000', 'INR 1,14,999', 'CNY 9,999', 'USD 1,199', 'AED 4,499', '2023'], ['Samsung', 'Galaxy Tab S8 Ultra 256GB', '726g', '12GB', '12MP + 12MP', '13MP + 6MP', 'Snapdragon 8 Gen 1', '11200mAh', '14.6 inches', 'PKR 320,000', 'INR 1,09,999', 'CNY 9,499', 'USD 1,099', 'AED 4,299', '2022'], ['OnePlus', 'OnePlus Pad Pro', '610g', '12GB', '16MP', '50MP', 'Snapdragon 8 Gen 3', '11000mAh', '12.4 inches', 'PKR 169,999', 'INR 69,999', 'CNY 5,999', 'USD 799', 'AED 2,599', '2024'], ['Honor', 'MagicPad 2', '580g', '16GB', '12MP', '16MP', 'Qualcomm Snapdragon 8 Gen 2', '10,500mAh', '13.2 inches', 'PKR 179,999', 'INR 74,999', 'CNY 4,499', 'USD 899', 'AED 3,299', '2024'], ['Honor', 'Pad GT Pro', '610g', '12GB', '12MP', '16MP', 'Qualcomm Snapdragon 8 Gen 3', '10,500mAh', '13.5 inches', 'PKR 199,999', 'INR 84,999', 'CNY 4,999', 'USD 999', 'AED 3,799', '2024']]",SELECT * FROM `mobiles` ORDER BY `Company Name` + `Battery Capacity` + `Launched Year` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104260,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,6.0,5.0,9.5,False,False,False,True,True,False,False,False,False,False,178.0,39.0,31.0,7.0,3.0,1.0,4.0,0.0,19.0,4.0,0.4644290208816528,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Company Name, Screen Size, Launched Price (China) for each row in `mobiles`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Apple', 'iPad 10.2-inch 32GB', '490g', '3GB', '12MP', '8MP', 'A13 Bionic', '8,612mAh', '10.2 inches', 'PKR 49,999', 'INR 29,900', 'CNY 2,299', 'USD 329', 'AED 1,199', '2020'], ['Apple', 'iPad 10.2-inch 128GB', '490g', '3GB', '12MP', '8MP', 'A13 Bionic', '8,612mAh', '10.2 inches', 'PKR 59,999', 'INR 39,900', 'CNY 2,699', 'USD 429', 'AED 1,499', '2020'], ['Apple', 'iPad Air 10.9-inch 64GB', '458g', '4GB', '12MP', '12MP', 'A14 Bionic', '7,608mAh', '10.9 inches', 'PKR 79,999', 'INR 54,900', 'CNY 3,299', 'USD 599', 'AED 2,099', '2020'], ['Apple', 'iPad Air 10.9-inch 256GB', '458g', '4GB', '12MP', '12MP', 'A14 Bionic', '7,608mAh', '10.9 inches', 'PKR 89,999', 'INR 64,900', 'CNY 3,699', 'USD 749', 'AED 2,499', '2020'], ['Apple', 'iPad Pro 11-inch 128GB', '468g', '4GB', '7MP', '12MP + 10MP', 'A12Z Bionic', '7,812mAh', '11 inches', 'PKR 149,999', 'INR 71,900', 'CNY 6,399', 'USD 799', 'AED 2,799', '2020']]",SELECT * FROM `mobiles` ORDER BY `Company Name` + `Screen Size` + `Launched Price (China)` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104263,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,181.0,42.0,32.0,8.0,2.0,1.0,5.0,0.0,20.5,4.0,0.4525597691535949,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Company Name, Screen Size, Launched Price (China) for each row in `mobiles`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Samsung', 'Galaxy Z Fold6 1TB', '239g', '12GB', '10MP, 4MP (UDC)', '50MP', 'Snapdragon 8 Gen 3', '4400mAh', '7.6 inches', 'Not available', 'INR 200,999', 'CNY 17,999', 'USD 2,259', 'AED 8,699', '2024'], ['Huawei', 'Mate X2', '295g', '8GB', '16MP', '50MP', 'Kirin 9000 5G', '4,500mAh', '8.0 inches (unfolded)', 'PKR 349,999', 'INR 249,999', 'CNY 17,999', 'USD 2,699', 'AED 9,999', '2021'], ['Samsung', 'Galaxy Z Fold6 512GB', '239g', '12GB', '10MP, 4MP (UDC)', '50MP', 'Snapdragon 8 Gen 3', '4400mAh', '7.6 inches', 'PKR 544,999', 'INR 176,999', 'CNY 15,999', 'USD 1719', 'AED 7,699', '2024'], ['Huawei', 'Mate Xs 2', '255g', '8GB', '10.7MP', '50MP', 'Snapdragon 888 4G', '4,600mAh', '7.8 inches (unfolded)', 'PKR 299,999', 'INR 199,999', 'CNY 14,999', 'USD 2,499', 'AED 8,999', '2022'], ['Samsung', 'Galaxy Z Fold6 256GB', '239g', '12GB', '10MP, 4MP (UDC)', '50MP', 'Snapdragon 8 Gen 3', '4400mAh', '7.6 inches', 'PKR 604,999', 'INR 164,999', '¥13,999', 'USD 1,899', 'AED 7,199', '2024']]",SELECT * FROM `mobiles` ORDER BY `Company Name` + `Screen Size` + `Launched Price (China)` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104263,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,182.0,42.0,32.0,7.0,3.0,1.0,5.0,0.0,20.5,4.0,0.4574586153030395,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Screen Size, Launched Price (Dubai), Launched Year for each row in `mobiles`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Infinix', 'Smart HD 32GB', '195g', '2GB', '5MP', '8MP', 'MediaTek Helio A20', '5,000mAh', '6.1', 'PKR 15,999', 'INR 5,999', 'CNY 499', 'USD 79', 'AED 299', '2020'], ['Infinix', 'Smart 5 64GB', '195g', '3GB', '8MP', '13MP', 'MediaTek Helio A20', '5,000mAh', '6.6', 'PKR 18,999', 'INR 7,499', 'CNY 599', 'USD 99', 'AED 349', '2020'], ['Tecno', 'Pop 8 64GB', '195g', '3GB', '5MP', '8MP', 'Unisoc SC9832E', '5,000mAh', '6.6', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024'], ['Tecno', 'Pop 9 64GB', '190g', '3GB', '5MP', '8MP', 'Unisoc SC9832E', '5,000mAh', '6.6', 'PKR 21,999', 'INR 6,999', 'CNY 549', 'USD 89', 'AED 349', '2024'], ['Samsung', 'Galaxy Tab E 8.0 16GB', '360g', '1.5GB', '2MP', '5MP', 'Qualcomm MSM8916', '5000mAh', '8.0', 'PKR 28,000', 'INR 8,499', 'CNY 799', 'USD 99', 'AED 399', '2016']]",SELECT * FROM `mobiles` ORDER BY `Screen Size` + `Launched Price (Dubai)` + `Launched Year` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,182.0,42.0,32.0,8.0,2.0,1.0,5.0,0.0,20.5,4.0,0.4676574468612671,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-ADVANCED,"Compute the sum of the columns Screen Size, Launched Price (Dubai), Launched Year for each row in `mobiles`. Sort all rows in descending order by this sum and return the first 5 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Huawei', 'Mate XT 512GB', '245g', '12GB', '13MP', '50MP + 12MP + 48MP', 'Kirin 9010', '5,000mAh', '7.8 inches', 'PKR 389,999', 'INR 274,999', 'CNY 14,499', 'USD 2,799', 'AED 11,099', '2024'], ['Huawei', 'Mate XT 256GB', '245g', '12GB', '13MP', '50MP + 12MP + 48MP', 'Kirin 9010', '5,000mAh', '7.8 inches', 'PKR 359,999', 'INR 259,999', 'CNY 13,499', 'USD 2,599', 'AED 10,499', '2024'], ['Huawei', 'Mate X6', '241g', '12GB', '8MP', '50MP + 13MP + 12MP', 'Kirin 9010', '4,800mAh', '7.8 inches', 'PKR 349,999', 'INR 249,999', 'CNY 12,999', 'USD 2,499', 'AED 9,999', '2024'], ['Samsung', 'Galaxy Z Fold6 1TB', '239g', '12GB', '10MP, 4MP (UDC)', '50MP', 'Snapdragon 8 Gen 3', '4400mAh', '7.6 inches', 'Not available', 'INR 200,999', 'CNY 17,999\xa0', 'USD 2,259', 'AED 8,699', '2024'], ['Samsung', 'Galaxy Z Fold6 512GB', '239g', '12GB', '10MP, 4MP (UDC)', '50MP', 'Snapdragon 8 Gen 3', '4400mAh', '7.6 inches', 'PKR 544,999', 'INR 176,999', 'CNY 15,999', 'USD 1719', 'AED 7,699', '2024']]",SELECT * FROM `mobiles` ORDER BY `Screen Size` + `Launched Price (Dubai)` + `Launched Year` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104264,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,15.0,7.0,5.0,10.0,False,False,False,True,True,False,False,False,False,False,183.0,42.0,32.0,7.0,3.0,1.0,5.0,0.0,20.5,4.0,0.4732457399368286,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `RAM` from `mobiles`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['1 GB'], ['1.5 GB'], ['1.5 GB'], ['2 GB'], ['2 GB']]",SELECT `RAM` FROM `mobiles` ORDER BY `RAM` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104245,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,102.0,25.0,17.0,4.0,4.0,1.0,3.0,0.0,12.0,2.0,0.4971926212310791,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `RAM` from `mobiles`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['24 GB'], ['18 GB'], ['16 GB'], ['16 GB'], ['16 GB']]",SELECT `RAM` FROM `mobiles` ORDER BY `RAM` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104245,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,1.0,5.0,2.8,False,False,False,True,True,False,False,False,False,False,103.0,25.0,17.0,4.0,4.0,1.0,3.0,0.0,12.0,2.0,0.4922707080841064,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Launched Price (Dubai)` from `mobiles`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['AED 327'], ['AED 327'], ['AED 363'], ['AED 363'], ['AED 363']]",SELECT `Launched Price (Dubai)` FROM `mobiles` ORDER BY `Launched Price (Dubai)` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104250,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,3.0,5.0,3.8,False,False,False,True,True,False,False,False,False,False,121.0,29.0,19.0,4.0,4.0,1.0,3.0,0.0,14.0,2.0,0.4115360975265503,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Launched Price (Dubai)` from `mobiles`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['AED 9,905'], ['AED 9,171'], ['AED 9,171'], ['AED 9,171'], ['AED 8,286']]",SELECT `Launched Price (Dubai)` FROM `mobiles` ORDER BY `Launched Price (Dubai)` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104250,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,3.0,5.0,3.8,False,False,False,True,True,False,False,False,False,False,122.0,29.0,19.0,4.0,4.0,1.0,3.0,0.0,14.0,2.0,0.4117594957351684,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Launched Price (India)` from `mobiles`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['INR 6,557'], ['INR 7,387'], ['INR 7,387'], ['INR 8,217'], ['INR 8,217']]",SELECT `Launched Price (India)` FROM `mobiles` ORDER BY `Launched Price (India)` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104249,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,3.0,5.0,3.8,False,False,False,True,True,False,False,False,False,False,121.0,29.0,19.0,4.0,4.0,1.0,3.0,0.0,14.0,2.0,0.4240423440933227,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Launched Price (India)` from `mobiles`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['INR 232,317'], ['INR 224,017'], ['INR 215,717'], ['INR 207,417'], ['INR 207,417']]",SELECT `Launched Price (India)` FROM `mobiles` ORDER BY `Launched Price (India)` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104249,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,3.0,5.0,3.8,False,False,False,True,True,False,False,False,False,False,122.0,29.0,19.0,4.0,4.0,1.0,3.0,0.0,14.0,2.0,0.4243184328079223,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Battery Capacity` from `mobiles`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['2000 mAh'], ['2000 mAh'], ['2227 mAh'], ['2227 mAh'], ['2227 mAh']]",SELECT `Battery Capacity` FROM `mobiles` ORDER BY `Battery Capacity` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104246,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,2.0,5.0,3.3,False,False,False,True,True,False,False,False,False,False,115.0,26.0,18.0,4.0,4.0,1.0,2.0,0.0,12.5,2.0,0.4651721119880676,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Battery Capacity` from `mobiles`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['11500 mAh'], ['11500 mAh'], ['11200 mAh'], ['11200 mAh'], ['11000 mAh']]",SELECT `Battery Capacity` FROM `mobiles` ORDER BY `Battery Capacity` DESC LIMIT 5,0,,0.0,0,0,0,0,0,0,104246,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,2.0,5.0,3.3,False,False,False,True,True,False,False,False,False,False,116.0,26.0,18.0,4.0,4.0,1.0,2.0,0.0,12.5,2.0,0.4667485952377319,
data/db_complete_cut_20k.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Model Name` from `mobiles`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Apple A11 Bionic 3GB 2017'], ['Apple A11 Bionic 3GB 2017'], ['Apple A12 Bionic 3GB 2018'], ['Apple A12 Bionic 3GB 2018'], ['Apple A12 Bionic 3GB 2018']]",SELECT `Model Name` FROM `mobiles` ORDER BY `Model Name` ASC LIMIT 5,0,,0.0,0,0,0,0,0,0,104246,1.0,15.0,930.0,0.0,15.0,15.0,930.0,0.0,157.8,908.0,0.0,15.0,930.0,0.0,15.0,0.0,1.0,2.0,5.0,3.3,False,False,False,True,True,False,False,False,False,False,109.0,26.0,18.0,4.0,4.0,1.0,3.0,0.0,12.5,2.0,0.436353862285614,
